code,korean_title,num_of_audience,key_review,score_male,score_female,scores_per_age,num_per_genders,num_per_ages,scores_per_age_genders,num_per_ages_genders,scores_per_ages,spa_10s_npg_male,spa_10s_npg_female,spa_20s_npg_male,spa_20s_npg_female,spa_30s_npg_male,spa_30s_npg_female,spa_40s_npg_male,spa_40s_npg_female,spa_50s_npg_male,spa_50s_npg_female,npa_10s_npg_male,npa_10s_npg_female,npa_20s_npg_male,npa_20s_npg_female,npa_30s_npg_male,npa_30s_npg_female,npa_40s_npg_male,npa_40s_npg_female,npa_50s_npg_male,npa_50s_npg_female,spa_10s_npa_10s,spa_20s_npa_20s,spa_30s_npa_30s,spa_40s_npa_40s,spa_50s_npa_50s
183876,시동,1799.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.89,8.38,"[8.59, 8.65, 8.65, 8.77, 8.43]","[55, 45]","[2, 38, 31, 22, 7]","[4.72, 3.87, 4.76, 3.89, 4.76, 3.89, 4.82, 3.95, 4.64, 3.79]","[1.1, 0.9, 20.9, 17.1, 17.05, 13.95, 12.1, 9.9, 3.85, 3.15]","[0.17, 3.26, 2.66, 1.89, 0.6, 0.17, 3.29, 2.68, 1.9, 0.61, 0.17, 3.29, 2.68, 1.9, 0.61, 0.18, 3.33, 2.72, 1.93, 0.61, 0.17, 3.2, 2.61, 1.85, 0.59]",4.72,3.87,4.76,3.89,4.76,3.89,4.82,3.95,4.64,3.79,1.1,0.9,20.9,17.1,17.05,13.95,12.1,9.9,3.85,3.15,0.17,3.29,2.68,1.93,0.59
185131,김복동,169.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.69,9.89,"[9.71, 9.76, 9.91, 9.87, 10.0]","[29, 71]","[4, 41, 27, 23, 4]","[2.82, 6.89, 2.83, 6.93, 2.87, 7.04, 2.86, 7.01, 2.9, 7.1]","[1.16, 2.84, 11.89, 29.11, 7.83, 19.17, 6.67, 16.33, 1.16, 2.84]","[0.39, 3.98, 2.62, 2.23, 0.39, 0.39, 4.0, 2.64, 2.24, 0.39, 0.4, 4.06, 2.68, 2.28, 0.4, 0.39, 4.05, 2.66, 2.27, 0.39, 0.4, 4.1, 2.7, 2.3, 0.4]",2.82,6.89,2.83,6.93,2.87,7.04,2.86,7.01,2.9,7.1,1.16,2.84,11.89,29.11,7.83,19.17,6.67,16.33,1.16,2.84,0.39,4.0,2.68,2.27,0.4
172113,이별의 아침에 약속의 꽃을 장식하자,82.0,이 영화는 20대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.85,9.43,"[9.0, 9.13, 9.18, 9.0, 9.0]","[57, 43]","[11, 57, 13, 15, 4]","[5.13, 3.87, 5.2, 3.93, 5.23, 3.95, 5.13, 3.87, 5.13, 3.87]","[6.27, 4.73, 32.49, 24.51, 7.41, 5.59, 8.55, 6.45, 2.28, 1.72]","[0.99, 5.13, 1.17, 1.35, 0.36, 1.0, 5.2, 1.19, 1.37, 0.37, 1.01, 5.23, 1.19, 1.38, 0.37, 0.99, 5.13, 1.17, 1.35, 0.36, 0.99, 5.13, 1.17, 1.35, 0.36]",5.13,3.87,5.2,3.93,5.23,3.95,5.13,3.87,5.13,3.87,6.27,4.73,32.49,24.51,7.41,5.59,8.55,6.45,2.28,1.72,0.99,5.2,1.19,1.35,0.36
175318,너의 췌장을 먹고 싶어,132.0,이 영화는 10대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.34,8.81,"[9.25, 8.31, 8.05, 8.75, 9.25]","[67, 33]","[15, 54, 16, 12, 3]","[6.2, 3.05, 5.57, 2.74, 5.39, 2.66, 5.86, 2.89, 6.2, 3.05]","[10.05, 4.95, 36.18, 17.82, 10.72, 5.28, 8.04, 3.96, 2.01, 0.99]","[1.39, 5.0, 1.48, 1.11, 0.28, 1.25, 4.49, 1.33, 1.0, 0.25, 1.21, 4.35, 1.29, 0.97, 0.24, 1.31, 4.72, 1.4, 1.05, 0.26, 1.39, 5.0, 1.48, 1.11, 0.28]",6.2,3.05,5.57,2.74,5.39,2.66,5.86,2.89,6.2,3.05,10.05,4.95,36.18,17.82,10.72,5.28,8.04,3.96,2.01,0.99,1.39,4.49,1.29,1.05,0.28
146534,자백,746.0,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,9.55,9.65,"[9.73, 9.54, 9.68, 9.58, 9.52]","[50, 50]","[1, 29, 32, 26, 11]","[4.87, 4.87, 4.77, 4.77, 4.84, 4.84, 4.79, 4.79, 4.76, 4.76]","[0.5, 0.5, 14.5, 14.5, 16.0, 16.0, 13.0, 13.0, 5.5, 5.5]","[0.1, 2.82, 3.11, 2.53, 1.07, 0.1, 2.77, 3.05, 2.48, 1.05, 0.1, 2.81, 3.1, 2.52, 1.06, 0.1, 2.78, 3.07, 2.49, 1.05, 0.1, 2.76, 3.05, 2.48, 1.05]",4.87,4.87,4.77,4.77,4.84,4.84,4.79,4.79,4.76,4.76,0.5,0.5,14.5,14.5,16.0,16.0,13.0,13.0,5.5,5.5,0.1,2.77,3.1,2.49,1.05
165022,호텔 뭄바이,126.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.94,9.27,"[10.0, 9.21, 9.06, 8.75, 9.11]","[56, 44]","[1, 41, 28, 16, 14]","[5.6, 4.4, 5.16, 4.05, 5.07, 3.99, 4.9, 3.85, 5.1, 4.01]","[0.56, 0.44, 22.96, 18.04, 15.68, 12.32, 8.96, 7.04, 7.84, 6.16]","[0.1, 4.1, 2.8, 1.6, 1.4, 0.09, 3.78, 2.58, 1.47, 1.29, 0.09, 3.71, 2.54, 1.45, 1.27, 0.09, 3.59, 2.45, 1.4, 1.23, 0.09, 3.74, 2.55, 1.46, 1.28]",5.6,4.4,5.16,4.05,5.07,3.99,4.9,3.85,5.1,4.01,0.56,0.44,22.96,18.04,15.68,12.32,8.96,7.04,7.84,6.16,0.1,3.78,2.54,1.4,1.28
154419,레이디 맥베스,135.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.74,7.99,"[10.0, 7.87, 7.98, 8.0, 7.7]","[29, 71]","[1, 52, 30, 10, 7]","[2.9, 7.1, 2.28, 5.59, 2.31, 5.67, 2.32, 5.68, 2.23, 5.47]","[0.29, 0.71, 15.08, 36.92, 8.7, 21.3, 2.9, 7.1, 2.03, 4.97]","[0.1, 5.2, 3.0, 1.0, 0.7, 0.08, 4.09, 2.36, 0.79, 0.55, 0.08, 4.15, 2.39, 0.8, 0.56, 0.08, 4.16, 2.4, 0.8, 0.56, 0.08, 4.0, 2.31, 0.77, 0.54]",2.9,7.1,2.28,5.59,2.31,5.67,2.32,5.68,2.23,5.47,0.29,0.71,15.08,36.92,8.7,21.3,2.9,7.1,2.03,4.97,0.1,4.09,2.39,0.8,0.54
182387,윤희에게,505.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.75,9.39,"[9.65, 9.4, 9.07, 8.58, 8.26]","[25, 75]","[6, 58, 25, 6, 5]","[2.41, 7.24, 2.35, 7.05, 2.27, 6.8, 2.15, 6.43, 2.06, 6.2]","[1.5, 4.5, 14.5, 43.5, 6.25, 18.75, 1.5, 4.5, 1.25, 3.75]","[0.58, 5.6, 2.41, 0.58, 0.48, 0.56, 5.45, 2.35, 0.56, 0.47, 0.54, 5.26, 2.27, 0.54, 0.45, 0.51, 4.98, 2.15, 0.51, 0.43, 0.5, 4.79, 2.06, 0.5, 0.41]",2.41,7.24,2.35,7.05,2.27,6.8,2.15,6.43,2.06,6.2,1.5,4.5,14.5,43.5,6.25,18.75,1.5,4.5,1.25,3.75,0.58,5.45,2.27,0.51,0.41
189053,블랙머니,860.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.63,8.89,"[9.7, 8.73, 8.82, 8.72, 8.51]","[55, 45]","[1, 48, 28, 15, 8]","[5.33, 4.36, 4.8, 3.93, 4.85, 3.97, 4.8, 3.92, 4.68, 3.83]","[0.55, 0.45, 26.4, 21.6, 15.4, 12.6, 8.25, 6.75, 4.4, 3.6]","[0.1, 4.66, 2.72, 1.46, 0.78, 0.09, 4.19, 2.44, 1.31, 0.7, 0.09, 4.23, 2.47, 1.32, 0.71, 0.09, 4.19, 2.44, 1.31, 0.7, 0.09, 4.08, 2.38, 1.28, 0.68]",5.33,4.36,4.8,3.93,4.85,3.97,4.8,3.92,4.68,3.83,0.55,0.45,26.4,21.6,15.4,12.6,8.25,6.75,4.4,3.6,0.1,4.19,2.47,1.31,0.68
190026,숀더쉽 더 무비: 꼬마 외계인 룰라!,32.0,이 영화는 40대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,10.0,9.64,"[8.0, 9.93, 9.45, 10.0, 10.0]","[22, 78]","[3, 44, 34, 9, 9]","[1.76, 6.24, 2.18, 7.75, 2.08, 7.37, 2.2, 7.8, 2.2, 7.8]","[0.66, 2.34, 9.68, 34.32, 7.48, 26.52, 1.98, 7.02, 1.98, 7.02]","[0.24, 3.52, 2.72, 0.72, 0.72, 0.3, 4.37, 3.38, 0.89, 0.89, 0.28, 4.16, 3.21, 0.85, 0.85, 0.3, 4.4, 3.4, 0.9, 0.9, 0.3, 4.4, 3.4, 0.9, 0.9]",1.76,6.24,2.18,7.75,2.08,7.37,2.2,7.8,2.2,7.8,0.66,2.34,9.68,34.32,7.48,26.52,1.98,7.02,1.98,7.02,0.24,4.37,3.21,0.9,0.9
173653,"그날, 바다",1554.0,이 영화는 30대 남성이 좋아하는 연출이 뛰어난 영화입니다.,9.79,9.84,"[9.6, 9.84, 9.83, 9.81, 9.76]","[46, 54]","[1, 27, 34, 29, 9]","[4.42, 5.18, 4.53, 5.31, 4.52, 5.31, 4.51, 5.3, 4.49, 5.27]","[0.46, 0.54, 12.42, 14.58, 15.64, 18.36, 13.34, 15.66, 4.14, 4.86]","[0.1, 2.59, 3.26, 2.78, 0.86, 0.1, 2.66, 3.35, 2.85, 0.89, 0.1, 2.65, 3.34, 2.85, 0.88, 0.1, 2.65, 3.34, 2.84, 0.88, 0.1, 2.64, 3.32, 2.83, 0.88]",4.42,5.18,4.53,5.31,4.52,5.31,4.51,5.3,4.49,5.27,0.46,0.54,12.42,14.58,15.64,18.36,13.34,15.66,4.14,4.86,0.1,2.66,3.34,2.84,0.88
179430,모어 댄 블루,25.0,이 영화는 20대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,8.17,7.69,"[7.0, 7.94, 9.0, 8.0, 0.0]","[48, 52]","[16, 68, 12, 4, 0]","[3.36, 3.64, 3.81, 4.13, 4.32, 4.68, 3.84, 4.16, 0.0, 0.0]","[7.68, 8.32, 32.64, 35.36, 5.76, 6.24, 1.92, 2.08, 0.0, 0.0]","[1.12, 4.76, 0.84, 0.28, 0.0, 1.27, 5.4, 0.95, 0.32, 0.0, 1.44, 6.12, 1.08, 0.36, 0.0, 1.28, 5.44, 0.96, 0.32, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",3.36,3.64,3.81,4.13,4.32,4.68,3.84,4.16,0.0,0.0,7.68,8.32,32.64,35.36,5.76,6.24,1.92,2.08,0.0,0.0,1.12,5.4,1.08,0.32,0.0
132946,4등,115.0,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,8.93,8.59,"[10.0, 8.6, 8.82, 8.61, 9.67]","[36, 64]","[1, 43, 33, 20, 3]","[3.6, 6.4, 3.1, 5.5, 3.18, 5.64, 3.1, 5.51, 3.48, 6.19]","[0.36, 0.64, 15.48, 27.52, 11.88, 21.12, 7.2, 12.8, 1.08, 1.92]","[0.1, 4.3, 3.3, 2.0, 0.3, 0.09, 3.7, 2.84, 1.72, 0.26, 0.09, 3.79, 2.91, 1.76, 0.26, 0.09, 3.7, 2.84, 1.72, 0.26, 0.1, 4.16, 3.19, 1.93, 0.29]",3.6,6.4,3.1,5.5,3.18,5.64,3.1,5.51,3.48,6.19,0.36,0.64,15.48,27.52,11.88,21.12,7.2,12.8,1.08,1.92,0.1,3.7,2.91,1.72,0.29
164172,내안의 그놈,1716.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.7,8.81,"[9.14, 8.84, 8.7, 8.49, 8.63]","[42, 58]","[6, 52, 21, 16, 6]","[3.84, 5.3, 3.71, 5.13, 3.65, 5.05, 3.57, 4.92, 3.62, 5.01]","[2.52, 3.48, 21.84, 30.16, 8.82, 12.18, 6.72, 9.28, 2.52, 3.48]","[0.55, 4.75, 1.92, 1.46, 0.55, 0.53, 4.6, 1.86, 1.41, 0.53, 0.52, 4.52, 1.83, 1.39, 0.52, 0.51, 4.41, 1.78, 1.36, 0.51, 0.52, 4.49, 1.81, 1.38, 0.52]",3.84,5.3,3.71,5.13,3.65,5.05,3.57,4.92,3.62,5.01,2.52,3.48,21.84,30.16,8.82,12.18,6.72,9.28,2.52,3.48,0.55,4.6,1.83,1.36,0.52
180381,장난스런 키스,497.0,이 영화는 10대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.42,8.58,"[9.08, 8.36, 8.19, 8.65, 9.36]","[23, 77]","[19, 54, 11, 14, 2]","[2.09, 6.99, 1.92, 6.44, 1.88, 6.31, 1.99, 6.66, 2.15, 7.21]","[4.37, 14.63, 12.42, 41.58, 2.53, 8.47, 3.22, 10.78, 0.46, 1.54]","[1.73, 4.9, 1.0, 1.27, 0.18, 1.59, 4.51, 0.92, 1.17, 0.17, 1.56, 4.42, 0.9, 1.15, 0.16, 1.64, 4.67, 0.95, 1.21, 0.17, 1.78, 5.05, 1.03, 1.31, 0.19]",2.09,6.99,1.92,6.44,1.88,6.31,1.99,6.66,2.15,7.21,4.37,14.63,12.42,41.58,2.53,8.47,3.22,10.78,0.46,1.54,1.73,4.51,0.9,1.21,0.19
182205,가장 보통의 연애,1294.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.61,8.48,"[8.93, 8.54, 8.64, 8.4, 8.03]","[46, 54]","[2, 49, 31, 13, 5]","[4.11, 4.82, 3.93, 4.61, 3.97, 4.67, 3.86, 4.54, 3.69, 4.34]","[0.92, 1.08, 22.54, 26.46, 14.26, 16.74, 5.98, 7.02, 2.3, 2.7]","[0.18, 4.38, 2.77, 1.16, 0.45, 0.17, 4.18, 2.65, 1.11, 0.43, 0.17, 4.23, 2.68, 1.12, 0.43, 0.17, 4.12, 2.6, 1.09, 0.42, 0.16, 3.93, 2.49, 1.04, 0.4]",4.11,4.82,3.93,4.61,3.97,4.67,3.86,4.54,3.69,4.34,0.92,1.08,22.54,26.46,14.26,16.74,5.98,7.02,2.3,2.7,0.18,4.18,2.68,1.09,0.4
175404,두번할까요,94.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,6.39,7.91,"[0.0, 7.52, 7.81, 5.36, 5.83]","[44, 56]","[0, 53, 29, 12, 6]","[0.0, 0.0, 3.31, 4.21, 3.44, 4.37, 2.36, 3.0, 2.57, 3.26]","[0.0, 0.0, 23.32, 29.68, 12.76, 16.24, 5.28, 6.72, 2.64, 3.36]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.99, 2.18, 0.9, 0.45, 0.0, 4.14, 2.26, 0.94, 0.47, 0.0, 2.84, 1.55, 0.64, 0.32, 0.0, 3.09, 1.69, 0.7, 0.35]",0.0,0.0,3.31,4.21,3.44,4.37,2.36,3.0,2.57,3.26,0.0,0.0,23.32,29.68,12.76,16.24,5.28,6.72,2.64,3.36,0.0,3.99,2.26,0.64,0.35
180374,마이펫의 이중생활2,839.0,이 영화는 30대 여성이 좋아하는 스토리가 뛰어난 영화입니다.,9.09,8.96,"[9.71, 9.06, 9.01, 8.93, 8.71]","[24, 76]","[2, 17, 44, 35, 3]","[2.33, 7.38, 2.17, 6.89, 2.16, 6.85, 2.14, 6.79, 2.09, 6.62]","[0.48, 1.52, 4.08, 12.92, 10.56, 33.44, 8.4, 26.6, 0.72, 2.28]","[0.19, 1.65, 4.27, 3.4, 0.29, 0.18, 1.54, 3.99, 3.17, 0.27, 0.18, 1.53, 3.96, 3.15, 0.27, 0.18, 1.52, 3.93, 3.13, 0.27, 0.17, 1.48, 3.83, 3.05, 0.26]",2.33,7.38,2.17,6.89,2.16,6.85,2.14,6.79,2.09,6.62,0.48,1.52,4.08,12.92,10.56,33.44,8.4,26.6,0.72,2.28,0.19,1.54,3.96,3.13,0.26
177381,펭귄 하이웨이,67.0,이 영화는 20대 남성이 좋아하는 영상미가 뛰어난 영화입니다.,8.26,6.24,"[8.8, 6.74, 7.26, 7.69, 0.0]","[51, 49]","[7, 40, 28, 24, 0]","[4.49, 4.31, 3.44, 3.3, 3.7, 3.56, 3.92, 3.77, 0.0, 0.0]","[3.57, 3.43, 20.4, 19.6, 14.28, 13.72, 12.24, 11.76, 0.0, 0.0]","[0.62, 3.52, 2.46, 2.11, 0.0, 0.47, 2.7, 1.89, 1.62, 0.0, 0.51, 2.9, 2.03, 1.74, 0.0, 0.54, 3.08, 2.15, 1.85, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",4.49,4.31,3.44,3.3,3.7,3.56,3.92,3.77,0.0,0.0,3.57,3.43,20.4,19.6,14.28,13.72,12.24,11.76,0.0,0.0,0.62,2.7,2.03,1.85,0.0
174797,판소리 복서,138.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,9.09,9.32,"[0.0, 9.16, 9.3, 8.96, 9.47]","[50, 50]","[0, 42, 29, 17, 12]","[0.0, 0.0, 4.58, 4.58, 4.65, 4.65, 4.48, 4.48, 4.74, 4.74]","[0.0, 0.0, 21.0, 21.0, 14.5, 14.5, 8.5, 8.5, 6.0, 6.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 3.85, 2.66, 1.56, 1.1, 0.0, 3.91, 2.7, 1.58, 1.12, 0.0, 3.76, 2.6, 1.52, 1.08, 0.0, 3.98, 2.75, 1.61, 1.14]",0.0,0.0,4.58,4.58,4.65,4.65,4.48,4.48,4.74,4.74,0.0,0.0,21.0,21.0,14.5,14.5,8.5,8.5,6.0,6.0,0.0,3.85,2.7,1.52,1.14
189111,두 교황,131.0,이 영화는 40대 여성이 좋아하는 연기가 뛰어난 영화입니다.,9.26,9.36,"[0.0, 8.95, 9.31, 9.46, 9.47]","[41, 59]","[0, 17, 37, 21, 24]","[0.0, 0.0, 3.67, 5.28, 3.82, 5.49, 3.88, 5.58, 3.88, 5.59]","[0.0, 0.0, 6.97, 10.03, 15.17, 21.83, 8.61, 12.39, 9.84, 14.16]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.52, 3.31, 1.88, 2.15, 0.0, 1.58, 3.44, 1.96, 2.23, 0.0, 1.61, 3.5, 1.99, 2.27, 0.0, 1.61, 3.5, 1.99, 2.27]",0.0,0.0,3.67,5.28,3.82,5.49,3.88,5.58,3.88,5.59,0.0,0.0,6.97,10.03,15.17,21.83,8.61,12.39,9.84,14.16,0.0,1.52,3.44,1.99,2.27
182014,미드소마,257.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.61,7.7,"[6.25, 7.59, 7.94, 7.75, 7.25]","[44, 56]","[2, 66, 25, 6, 2]","[2.75, 3.5, 3.34, 4.25, 3.49, 4.45, 3.41, 4.34, 3.19, 4.06]","[0.88, 1.12, 29.04, 36.96, 11.0, 14.0, 2.64, 3.36, 0.88, 1.12]","[0.12, 4.12, 1.56, 0.38, 0.12, 0.15, 5.01, 1.9, 0.46, 0.15, 0.16, 5.24, 1.99, 0.48, 0.16, 0.15, 5.12, 1.94, 0.47, 0.15, 0.14, 4.79, 1.81, 0.43, 0.14]",2.75,3.5,3.34,4.25,3.49,4.45,3.41,4.34,3.19,4.06,0.88,1.12,29.04,36.96,11.0,14.0,2.64,3.36,0.88,1.12,0.12,5.01,1.99,0.47,0.14
188056,결혼 이야기,168.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.79,8.99,"[9.0, 9.04, 8.87, 8.78, 8.56]","[38, 62]","[1, 42, 41, 11, 5]","[3.42, 5.58, 3.44, 5.6, 3.37, 5.5, 3.34, 5.44, 3.25, 5.31]","[0.38, 0.62, 15.96, 26.04, 15.58, 25.42, 4.18, 6.82, 1.9, 3.1]","[0.09, 3.78, 3.69, 0.99, 0.45, 0.09, 3.8, 3.71, 0.99, 0.45, 0.09, 3.73, 3.64, 0.98, 0.44, 0.09, 3.69, 3.6, 0.97, 0.44, 0.09, 3.6, 3.51, 0.94, 0.43]",3.42,5.58,3.44,5.6,3.37,5.5,3.34,5.44,3.25,5.31,0.38,0.62,15.96,26.04,15.58,25.42,4.18,6.82,1.9,3.1,0.09,3.8,3.64,0.97,0.43
175316,"힘을 내요, 미스터 리",592.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.34,8.37,"[8.08, 8.38, 8.55, 8.11, 8.42]","[45, 55]","[2, 34, 32, 26, 6]","[3.64, 4.44, 3.77, 4.61, 3.85, 4.7, 3.65, 4.46, 3.79, 4.63]","[0.9, 1.1, 15.3, 18.7, 14.4, 17.6, 11.7, 14.3, 2.7, 3.3]","[0.16, 2.75, 2.59, 2.1, 0.48, 0.17, 2.85, 2.68, 2.18, 0.5, 0.17, 2.91, 2.74, 2.22, 0.51, 0.16, 2.76, 2.6, 2.11, 0.49, 0.17, 2.86, 2.69, 2.19, 0.51]",3.64,4.44,3.77,4.61,3.85,4.7,3.65,4.46,3.79,4.63,0.9,1.1,15.3,18.7,14.4,17.6,11.7,14.3,2.7,3.3,0.16,2.85,2.74,2.11,0.51
164968,노 게임 노 라이프 -제로-,1.0,이 영화는 10대 남성이 좋아하는 연출이 뛰어난 영화입니다.,8.0,0.0,"[0.0, 8.0, 0.0, 0.0, 0.0]","[100, 25]","[0, 100, 0, 0, 0]","[0.0, 0.0, 8.0, 2.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 100.0, 25.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 8.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0
164155,벽 속에 숨은 마법시계,248.0,이 영화는 20대 여성이 좋아하는 영상미가 뛰어난 영화입니다.,7.95,7.83,"[7.3, 7.41, 8.0, 8.64, 7.31]","[38, 62]","[4, 37, 29, 25, 5]","[2.77, 4.53, 2.82, 4.59, 3.04, 4.96, 3.28, 5.36, 2.78, 4.53]","[1.52, 2.48, 14.06, 22.94, 11.02, 17.98, 9.5, 15.5, 1.9, 3.1]","[0.29, 2.7, 2.12, 1.82, 0.36, 0.3, 2.74, 2.15, 1.85, 0.37, 0.32, 2.96, 2.32, 2.0, 0.4, 0.35, 3.2, 2.51, 2.16, 0.43, 0.29, 2.7, 2.12, 1.83, 0.37]",2.77,4.53,2.82,4.59,3.04,4.96,3.28,5.36,2.78,4.53,1.52,2.48,14.06,22.94,11.02,17.98,9.5,15.5,1.9,3.1,0.29,2.74,2.32,2.16,0.37
154298,아이리시맨,264.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,8.89,8.63,"[7.0, 9.15, 8.51, 8.81, 8.61]","[80, 20]","[0, 44, 31, 12, 12]","[5.6, 1.4, 7.32, 1.83, 6.81, 1.7, 7.05, 1.76, 6.89, 1.72]","[0.0, 0.0, 35.2, 8.8, 24.8, 6.2, 9.6, 2.4, 9.6, 2.4]","[0.0, 3.08, 2.17, 0.84, 0.84, 0.0, 4.03, 2.84, 1.1, 1.1, 0.0, 3.74, 2.64, 1.02, 1.02, 0.0, 3.88, 2.73, 1.06, 1.06, 0.0, 3.79, 2.67, 1.03, 1.03]",5.6,1.4,7.32,1.83,6.81,1.7,7.05,1.76,6.89,1.72,0.0,0.0,35.2,8.8,24.8,6.2,9.6,2.4,9.6,2.4,0.0,4.03,2.64,1.06,1.03
142266,그대 이름은 장미,79.0,이 영화는 30대 남성이 좋아하는 스토리가 뛰어난 영화입니다.,7.28,7.89,"[10.0, 7.79, 6.77, 7.65, 7.58]","[41, 59]","[4, 43, 16, 22, 15]","[4.1, 5.9, 3.19, 4.6, 2.78, 3.99, 3.14, 4.51, 3.11, 4.47]","[1.64, 2.36, 17.63, 25.37, 6.56, 9.44, 9.02, 12.98, 6.15, 8.85]","[0.4, 4.3, 1.6, 2.2, 1.5, 0.31, 3.35, 1.25, 1.71, 1.17, 0.27, 2.91, 1.08, 1.49, 1.02, 0.31, 3.29, 1.22, 1.68, 1.15, 0.3, 3.26, 1.21, 1.67, 1.14]",4.1,5.9,3.19,4.6,2.78,3.99,3.14,4.51,3.11,4.47,1.64,2.36,17.63,25.37,6.56,9.44,9.02,12.98,6.15,8.85,0.4,3.35,1.08,1.68,1.14
179158,유열의 음악앨범,794.0,이 영화는 30대 여성이 좋아하는 연기가 뛰어난 영화입니다.,7.74,7.84,"[7.52, 7.59, 7.84, 8.09, 8.23]","[38, 62]","[4, 41, 30, 18, 8]","[2.86, 4.66, 2.88, 4.71, 2.98, 4.86, 3.07, 5.02, 3.13, 5.1]","[1.52, 2.48, 15.58, 25.42, 11.4, 18.6, 6.84, 11.16, 3.04, 4.96]","[0.3, 3.08, 2.26, 1.35, 0.6, 0.3, 3.11, 2.28, 1.37, 0.61, 0.31, 3.21, 2.35, 1.41, 0.63, 0.32, 3.32, 2.43, 1.46, 0.65, 0.33, 3.37, 2.47, 1.48, 0.66]",2.86,4.66,2.88,4.71,2.98,4.86,3.07,5.02,3.13,5.1,1.52,2.48,15.58,25.42,11.4,18.6,6.84,11.16,3.04,4.96,0.3,3.11,2.35,1.46,0.66
187526,더 킹: 헨리 5세,81.0,이 영화는 30대 남성이 좋아하는 연기가 뛰어난 영화입니다.,7.88,8.73,"[10.0, 8.36, 8.41, 8.22, 8.6]","[40, 60]","[1, 31, 33, 22, 12]","[4.0, 6.0, 3.34, 5.02, 3.36, 5.05, 3.29, 4.93, 3.44, 5.16]","[0.4, 0.6, 12.4, 18.6, 13.2, 19.8, 8.8, 13.2, 4.8, 7.2]","[0.1, 3.1, 3.3, 2.2, 1.2, 0.08, 2.59, 2.76, 1.84, 1.0, 0.08, 2.61, 2.78, 1.85, 1.01, 0.08, 2.55, 2.71, 1.81, 0.99, 0.09, 2.67, 2.84, 1.89, 1.03]",4.0,6.0,3.34,5.02,3.36,5.05,3.29,4.93,3.44,5.16,0.4,0.6,12.4,18.6,13.2,19.8,8.8,13.2,4.8,7.2,0.1,2.59,2.78,1.81,1.03
142699,원라인,923.0,이 영화는 20대 여성이 좋아하는 연기가 뛰어난 영화입니다.,8.67,8.69,"[8.83, 8.66, 8.55, 8.77, 9.08]","[50, 50]","[4, 61, 20, 10, 5]","[4.42, 4.42, 4.33, 4.33, 4.28, 4.28, 4.38, 4.38, 4.54, 4.54]","[2.0, 2.0, 30.5, 30.5, 10.0, 10.0, 5.0, 5.0, 2.5, 2.5]","[0.35, 5.39, 1.77, 0.88, 0.44, 0.35, 5.28, 1.73, 0.87, 0.43, 0.34, 5.22, 1.71, 0.85, 0.43, 0.35, 5.35, 1.75, 0.88, 0.44, 0.36, 5.54, 1.82, 0.91, 0.45]",4.42,4.42,4.33,4.33,4.28,4.28,4.38,4.38,4.54,4.54,2.0,2.0,30.5,30.5,10.0,10.0,5.0,5.0,2.5,2.5,0.35,5.28,1.71,0.88,0.45
